法人代码,法人单位,法人,职务,乡（镇）,村（街）,街道办事处,居委会,地名代码,省地县码,乡村码,区号,电话,电话分机,传真,传真分机,邮政编码,主要产品1,主要产品2,主要产品3,行业类别,会计制度类,注册类型,控股情况,隶属关系,开业时间年,开业时间月,营业状态,建房资级,产活单位数,农林牧渔业,工业,建筑业,交通运输业,批发零售贸,餐饮业,其它,企业规模,轻重工业,从业人数,工业产值固,工业产值现,新产品产值,工业销售现,出口交货值,全部职工,工业增加值,流动资产计,应收帐净额,存货,产成品,流动均余额,长期投资,固定资产合,固资原价合,生产经营用,累计折旧,本年折旧,固资净年余,无形递延合,无形资产,资产总计,流动资产负,长期负债合,负债合计,所有者权益,实收资本,国家资本金,集体资本金,法人资本金,个人资本金,港澳台资本,外商资本金,销售收入,销售成本,销售费用,销售税附加,销售利润,其它业务利,管理费用,税金,财产保险费,劳待保险费,财务费用,利息支出,营业利润,补贴收入,利润总额,亏损总额加,利税总额加,就交所得税,应付利润,年应付工资,主营业务应,年应付福利,主营业务福,应交增值税,本年进项税,本年销项税,中间投入合,税金（加）,YEAR
101159619 ,北京汽车工业集团总公司,安庆衡,总经理,,南纬路31号,天桥,南纬路2号,104,110229,1,10,63043411,,63012351,,100050,汽车配件制造业,,,3727,1,110,1,20,1995,5,1,,2,0,2,0,0,0,0,0,21,23,794,29918,44762,8805,40330,0,619,10448,451002,43767,25907,17620,450575,1213472,49241,59974,34000,19729,2353,38683,0,0,1713715,260443,83714,344158,1369557,1118017,1102980,15037,0,0,0,0,40991,35149,500,179,5163,6474,15378,136,0,5015,1904,1905,-5645,1308,430,0,2846,127,0,10667,10667,1469,1469,2237,4737,6973,36551,2416,2000
101161639 ,北京半导体器件九厂,丁成隆,厂长,,菊儿胡同33号,交道口,菊儿胡同,101,110317,1,10,64041931,2,64044052,,100009,塑封三级管,,,4153,1,120,9,50,1958,6,1,,1,0,1,0,0,0,0,0,30,23,178,16758,7034,1624,7397,0,112,2507,14231,8608,3227,2951,13373,2886,5811,13993,13388,8647,778,5181,1473,0,24401,15883,1014,16897,7504,7430,0,0,7430,0,0,0,7704,5548,153,6,1997,1731,3124,78,23,705,564,564,40,0,41,0,250,20,0,1504,1504,210,210,203,1135,1313,4730,209,2000
101163423 ,北京电焊机厂,商金刚,厂长,,鼓楼西大街八步口胡同3号,新街口,,102,110301,1,10,64040657,,64042392,,100009,生产电焊机,,,4091,1,120,9,50,1969,7,1,,2,0,2,0,0,0,0,0,30,23,318,7413,7770,2078,7280,0,276,3966,8893,679,5718,2771,8893,20,3394,12049,12049,8681,459,3262,0,0,12307,3927,0,3927,8380,5959,0,5959,0,0,0,0,7339,5371,591,36,1341,1644,2828,127,0,1538,124,124,33,0,26,0,426,5,0,2025,2025,283,283,364,883,1247,4168,400,2000
10116416X,北京正江电子有限责任公司,王红,董事长,来广营,红军营,来广营,红军营,105,110754,5,10,64231486,,64231486,,100012,通讯电源,,,4190,1,120,9,72,1995,4,1,,1,0,1,0,0,0,0,0,30,23,60,5126,5062,0,6910,0,91,1807,6294,399,3434,0,6468,13,2240,3109,3109,869,370,1937,171,171,8718,6064,0,6064,2654,3350,0,1000,0,2350,0,0,7070,5256,355,17,1442,0,1190,0,0,0,225,225,27,0,29,0,470,5,0,1209,363,201,52,424,778,1202,3679,441,2000
101164506 ,北京市通运达工程机械制造厂,尹忠民,厂长,南磨房,石门村5号,南磨房,百南,105,112110,5,10,67781958,,,,100022,汽车铲车零配件制造,,,3727,1,110,1,20,1964,4,1,,1,0,1,0,0,0,0,0,30,23,191,1909,1924,0,1978,0,131,1064,7697,0,1956,25,7092,0,4644,9111,1222,4467,33,3574,1014,0,13355,8549,31,8580,4775,6407,0,0,6407,0,0,0,1851,1031,0,14,806,7,1677,6,0,18,25,0,-889,0,-905,-905,-757,0,0,872,872,54,54,134,184,315,994,148,2000
101164821 ,北京中航技汽车维修服务中心,郭清,经理,,北四环东路41号,望京新城,西西,105,112318,5,10,64369612,,,,100015,汽车修理,,,3782,1,110,1,10,1998,5,1,,1,0,1,0,0,0,0,0,30,23,26,1706,1706,0,1706,0,26,676,2553,245,101,0,2553,0,554,172,172,29,0,554,125,0,3232,1432,0,1432,1800,1800,0,0,1800,0,0,0,1608,1303,288,12,5,1,5,0,0,0,0,0,1,0,1,0,286,0,0,254,254,11,11,273,181,92,1303,285,2000
101164960 ,北京市北佳兴精制面粉厂,张耀和,厂长,,百子湾,南磨坊,大郊亭,105,112124,5,10,67764563,,67719674,,100022,面粉,,,1312,1,110,1,20,1958,1,1,,1,0,1,0,0,0,0,0,22,11,81,3895,8927,0,9497,0,73,1617,700,414,0,0,1122,0,7690,11596,0,3906,643,7690,129,0,8519,7205,0,7205,1314,2430,2430,0,0,0,0,0,6594,6938,259,0,-603,0,1321,0,0,377,80,0,-2004,0,-2014,-2014,-1994,0,0,784,784,25,25,20,857,877,7330,20,2000
10116619X,北京轻联包装印刷集团公司,荣玉增,总经理,东华门,校尉胡同10号,东华门,校尉,101,110110,1,10,65241092,,65249823,,100005,多色印刷品,金属制包装物品,,2312,1,110,1,20,1994,7,1,,5,0,4,0,0,1,0,0,13,11,1388,83104,102648,0,101140,0,1410,38907,164050,32714,28927,15845,169628,21026,126521,198778,195918,79718,12824,120042,760,160,312357,154482,32962,187444,124913,77551,0,11618,65933,0,0,0,100295,80371,1745,666,17513,5128,27832,596,525,10067,3179,3179,-8370,0,7258,0,15475,646,153,19262,18313,2993,2854,7551,25713,32756,71292,8217,2000
101168494 ,北京宝能热力有限责任公司,田占雄,董事长,,莲花池西里26号,芦沟桥,莲花池西里,106,110822,3,10,63960847,,63981451,,100073,蒸汽.热水生产和供应,,,4430,1,159,1,20,1995,8,1,,1,0,1,0,0,0,0,0,30,22,279,16063,42239,0,42239,0,279,8083,33808,0,3858,0,31353,3439,5771,7090,0,2374,756,4630,74,0,43092,37029,0,37029,6063,10000,0,0,10000,0,0,0,44903,38808,0,346,5749,206,6051,28,0,81,-54,0,-42,0,206,0,3786,0,0,5864,5864,821,821,3234,0,3234,37390,3580,2000
101169964 ,北京嵩海绒毛制品厂,张凤和,厂长,,三间房东路2号,管庄,烟厂,105,112019,5,10,65796385,,,,100024,羊毛,,,1890,1,110,1,10,1991,7,1,,1,0,1,0,0,0,0,0,30,11,22,64,74,0,83,0,15,12,1397,300,86,0,1465,0,118,391,150,273,39,138,303,303,1818,72,0,72,1746,2094,2094,0,0,0,0,0,74,225,1,7,-159,136,252,0,0,0,-1,-1,-274,0,-274,-274,-260,0,0,160,160,22,22,7,6,13,69,14,2000
101170412 ,中电智能卡有限责任公司,苏振明,董事长,,鲁谷路58号,八宝山街道,公汽六厂居委会,107,110135,5,10,68666202,,,,100043,集成电路制造业,,,4155,1,159,1,50,1995,11,1,,1,0,1,0,0,0,0,0,30,23,58,126046,34972,0,34999,0,72,20786,17401,5255,6874,135,15372,0,20898,29095,27657,9245,3523,21358,1011,53,39310,16327,3199,19526,19784,30500,0,0,30500,0,0,0,23169,18623,1416,118,3012,15,2081,10,14,41,868,865,78,0,-133,-133,1168,0,0,1304,1304,183,183,1183,2591,3774,15369,1301,2000
101170666 ,北京北方生物技术研究所,刘仁利,所长,新村,草桥,新村,草桥居委会,106,111031,3,10,63736637,,63733051,,100076,生物制品业,,,2750,1,110,1,10,1985,7,1,,1,0,1,0,0,0,0,0,30,11,133,8034,15560,0,15560,0,142,8817,20597,8324,1508,0,16840,0,15695,21342,18998,9664,1446,9664,174,0,36466,3856,13665,17521,18945,4447,4447,0,0,0,0,0,17834,7295,3722,112,6705,164,4927,96,7,295,199,199,1743,0,1705,0,2881,181,0,3091,3091,497,497,1064,0,1064,7807,1176,2000
10117144X,北京三联砂石厂,丁重勤,厂长,长阳,大宁村东,长阳,大宁村,111,110580,5,10,68150697,,,,100000,砂石开采,,,1019,1,110,1,20,1994,3,4,,1,0,1,0,0,0,0,0,30,21,13,755,978,0,903,0,35,366,6723,2422,910,762,7584,0,2139,6353,5579,3933,148,2159,555,0,9417,6126,490,6616,2801,2800,0,0,2800,0,0,0,903,667,32,4,200,0,246,0,0,21,0,0,-46,0,-76,-76,-18,0,0,278,278,35,35,54,0,54,666,58,2000
101171685 ,北京市大天元包装印刷厂,郭锡山,厂长,平房,平房路69号,平房,平房,105,110401,5,10,85762247,,,,100025,纸盒印刷,,,2312,1,110,1,20,1994,12,1,,1,0,1,0,0,0,0,0,30,11,25,3197,3197,0,3197,0,25,3100,1858,1751,64,62,1785,0,203,395,395,192,44,0,0,0,2061,309,0,309,1752,400,333,0,67,0,0,0,3399,2978,19,0,402,0,247,189,0,0,0,0,155,200,351,0,540,116,60,195,195,27,27,189,389,578,286,189,2000
101173816 ,北京市华海散热器厂,马建华,厂长,平房,定福庄东路1号,平房,平房,105,110401,5,10,65765833,,,,100024,散热器,,,3499,1,110,1,20,1995,12,1,,1,0,1,0,0,0,0,0,30,23,9,1757,1757,0,2029,0,12,62,457,109,72,72,387,0,123,170,170,47,47,123,0,0,580,162,0,162,418,136,136,0,0,0,0,0,2029,1754,39,10,226,0,153,0,0,10,0,0,73,75,148,0,254,0,0,119,95,16,14,96,249,345,1791,106,2000
101173947 ,北京城建亚东混凝土有限责任公司,刘建江,经理,大屯,北湖西路8号,大屯,关庄,105,112532,5,10,64948736,,64948738,,100101,商品砼,,,3121,1,159,1,20,1994,8,1,,1,0,1,0,0,0,0,0,30,23,197,54453,127192,0,127192,0,195,27505,42814,17298,4785,0,43636,0,48877,69106,69106,20229,0,0,0,0,91691,63987,0,63987,27704,24980,0,0,24980,0,0,0,127192,116317,1110,296,9469,0,9323,76,26,1543,-164,0,310,0,239,0,3496,79,230,9800,9800,1046,1046,2961,12075,15036,102648,3257,2000
10117419X,北京市四环防腐设备厂,翟春华,经理,大郊亭,化二内,南磨房,大郊亭,105,112152,5,10,67712277,41,,,100022,加工修理防腐设备,安装防腐设备配套管道,销售防腐设备配件,3622,1,110,1,20,1989,1,1,,1,0,1,0,0,0,0,0,30,23,42,3316,3316,0,3316,0,43,1392,2149,355,766,0,1962,0,124,411,411,287,30,133,0,0,2273,1563,0,1563,710,460,460,0,0,0,0,0,3316,2341,535,32,408,8,412,2,0,160,-7,-7,11,0,9,0,375,2,0,746,746,73,73,334,220,564,2258,366,2000
101174982 ,朝阳综达汽车修理站,贯秋德,经理,大屯,九一七,大屯,917,105,112515,5,10,64935750,,64935750,,100101,汽车小修,,,3782,1,110,1,10,1992,12,1,,1,0,1,0,0,0,0,0,30,23,15,484,484,0,484,0,15,235,487,7,21,0,286,0,12,50,50,38,4,14,0,0,499,0,0,324,175,150,150,0,0,0,0,0,484,301,120,2,61,0,61,0,0,0,0,0,0,0,0,0,43,0,0,123,123,14,14,41,41,82,290,43,2000
10117590X,北京燕京航星调味品有限责任公司,李福成,总经理,办事处,大营村,马坡地区办事处,大营村,113,110955,4,10,69403975,21,,,101300,燕京酱油,醋,,1451,1,141,1,50,1996,4,1,,1,0,1,0,0,0,0,0,30,11,155,6618,14450,0,16431,0,215,7388,12267,3951,5978,55,14057,0,43582,49777,38409,7511,2562,36344,1440,0,57289,30714,0,30714,26575,41533,0,0,41533,0,0,0,16431,11294,889,131,4117,0,3490,220,0,439,752,752,-125,0,91,0,1685,0,0,3137,3137,439,439,1463,1330,2793,8525,1594,2000
101176574 ,北京市阀门总厂,袁继刚,厂长,,小兴隆街8号,龙潭,兴隆街,103,110424,1,10,67121025,,67125134,,100062,疏水伐,切断伐,氧气伐,3542,1,110,1,20,1952,8,1,,1,0,1,0,0,0,0,0,22,23,326,42296,40373,0,40333,0,352,10093,87588,33003,20304,10897,85737,0,15021,23450,13666,8429,918,15271,0,0,102609,33607,2950,36558,66051,7834,0,0,7834,0,0,0,41863,37150,559,104,4050,2357,5243,299,44,1581,560,520,604,0,253,0,1326,121,0,4445,4445,572,572,969,6143,7117,31249,1073,2000
101176849 ,北京市友谊配合饲料厂,佟光辉,厂长,梨园,东里坟,云景里,,112,110651,5,10,60525454,,,,101101,颗粒饲料,,,1317,1,110,1,20,1988,5,1,,1,0,1,0,0,0,0,0,30,11,145,37590,45522,0,55131,0,147,15787,37675,9872,1420,839,38356,0,10874,18765,17124,8071,971,10693,300,0,48849,28511,1152,29663,19186,8995,8995,0,0,0,0,0,55136,48129,1331,0,5676,28,2163,87,104,145,397,393,3144,0,4380,0,4380,0,0,2555,2555,358,358,0,0,0,29735,0,2000
101176961 ,北京开关厂,成文燕,厂长,,关东店12号,呼家楼,开关厂,105,110347,2,10,65021131,3,65023306,,100020,六氟化硫组合电器,真空断路器,框架式空气开关,4024,1,110,1,20,1952,8,1,,1,0,1,0,0,0,0,0,13,23,313,35268,49548,0,53713,0,1229,37812,95237,19551,9528,2991,88925,212881,102710,90962,11673,27016,1406,63856,0,0,410828,103975,59497,163472,247356,41462,0,0,41462,0,0,0,43572,38762,1205,573,3032,18792,37488,961,28,9110,1920,1920,-17584,366,1,0,6855,0,0,15725,6448,2049,902,6281,7580,13861,18017,6854,2000
101177059 ,北京丰台工程机械修造厂,周炜,厂长,,游泳场北路9号,丰台,七四二一家委会,106,110935,3,10,63811166,63,63813064,63,100071,工程机械修理,制造机械配件,,3689,1,110,1,10,1953,9,1,,1,0,1,0,0,0,0,0,22,23,558,10308,10308,0,12433,0,528,3770,14691,437,5425,1851,12564,710,56858,55014,44076,11228,1357,58848,0,0,72259,36965,3547,40512,31747,10817,10817,0,0,0,0,0,12304,6947,62,225,5070,1425,5941,282,0,69,335,335,219,0,37,0,306,0,486,8234,8234,555,555,44,469,557,6582,269,2000
101177112 ,北京铜牛针织集团有限责任公司,冷克,董事长,,小庄,呼家楼,,105,110342,3,10,65858580,,65004430,,100026,针织衫裤,商品坯布,,1781,1,110,1,20,1953,1,1,,5,0,5,0,0,0,0,0,13,11,3422,129368,157099,62195,141748,58174,2352,52549,125404,7987,64248,46767,125751,21336,204348,260324,153563,68450,8348,166493,58351,58351,409439,131022,122492,253514,155925,109573,0,8919,100654,0,0,0,131367,107206,6443,509,17209,7093,41157,1492,302,10614,9462,9237,-26317,0,10022,0,15521,0,1400,30551,30551,3640,3640,4990,18992,22515,109540,5499,2000
10117718X,北京市证章厂,佟汉柏,厂长,,北池子大街甲6号,东华门,北池子大街,101,110144,1,10,65238912,,65137034,,100006,景泰兰,奖证章、标牌,压铸产品,4312,1,110,1,50,1949,6,1,,1,0,1,0,0,0,0,0,30,12,311,6905,6905,0,6905,4976,89,-3356,1143,10,283,136,2943,1032,11969,11595,11595,1844,120,8872,7186,0,21330,30104,0,30104,-8774,4500,4500,0,0,0,0,0,7902,7399,0,46,457,39,6818,112,10,578,1297,1297,-7619,0,-12394,-12394,-11986,0,0,2071,2071,290,290,362,982,1344,10623,408,2000
101177606 ,北京市大理石厂,郑锁申,厂长,芦沟桥,丰台路青塔东里7号,卢沟桥,大理石厂,106,110805,5,10,68279599,,68186780,,100039,大理石板材,花岗石板材,人造石板材,3133,1,110,1,20,1953,1,1,,3,0,1,0,1,0,1,0,13,23,339,2399,2682,0,4158,0,340,-1396,11975,857,4663,1931,14548,3008,48195,25559,18277,7261,373,20445,76284,0,139462,23472,109064,132536,6926,4668,0,0,4668,0,0,0,5188,5018,440,31,-301,0,4316,112,30,1147,353,353,-4970,0,5,0,348,1,0,2450,2450,243,243,312,0,312,4390,343,2000
101177737 ,北京仪器厂,陶梦,厂长,,建国门外朗家圆,建国门外,北仪,105,110106,3,10,65023041,,65005727,,100022,真空度膜机,真空泵,真空机组,4217,1,110,1,20,1954,4,1,,1,0,1,0,0,0,0,0,13,23,1145,47985,52360,9669,53301,120,678,14246,100988,8427,42801,5599,112917,6333,42395,64809,32710,23857,470,37712,0,0,149716,85395,31689,117084,32632,12193,0,0,12193,0,0,0,53990,44698,981,264,8047,2388,6807,456,0,4943,1428,1438,2200,0,2550,0,4880,741,0,11084,9585,1502,210,2066,7192,9183,40180,2330,2000
10117830X,北京印刷集团有限责任公司印刷二厂,吴遥南,厂长,郎家园,10号,建外,光辉南里,105,110108,3,10,65681631,20,65683400,,100022,彩券印制,胶印印刷,书刊印刷,2319,1,110,1,20,1949,5,1,,1,0,1,0,0,0,0,0,13,11,731,37291,46938,0,48968,0,728,24089,38067,8835,13795,13022,39304,16611,54440,84046,60757,30942,5601,49566,0,0,109118,31220,15757,46977,62141,26580,26580,0,0,0,0,0,48525,31237,1,502,16785,1795,14890,291,241,3939,918,996,2772,0,3512,0,9226,1184,0,10690,10690,1497,1497,5212,3432,8643,28061,5714,2000
101178430 ,北京冶炼厂,张义严,厂长,,双庙村125号,大红门,东石榴庄,106,110442,3,10,67622220,,67621808,,100078,有色金属合金,有色金属铸件,铅锡焊料,3381,1,110,1,20,1956,1,1,,2,0,1,0,1,0,0,0,22,22,241,28077,37031,1886,38191,0,263,3386,20880,3326,5941,3019,25098,2930,35471,34195,27658,15130,857,19466,0,0,59281,30286,26234,56520,2761,7075,7075,0,0,0,0,0,36124,32931,0,65,3128,1921,4618,187,125,1355,262,237,169,0,262,0,977,37,0,2122,2122,589,589,650,5862,6587,34295,715,2000
101178561 ,北京承天倍达过滤技术有限责任公司,商铁庄,董事长,工业区,天柱西路18号,天竺地区办事处,马连店,113,110560,5,10,64566766,,64568555,,101312,过滤设备材料等,的技术开发制造及销售,来料加工和三来二补,3562,1,159,1,50,1996,5,1,,1,0,1,0,0,0,0,0,30,23,98,35500,35500,0,28520,0,120,12398,25546,11589,7964,4559,24310,0,39933,42914,5196,2981,1683,40153,19216,16105,84695,24374,29317,53691,31004,37000,0,0,37000,0,0,0,25451,9781,5334,194,10142,0,6430,234,0,215,2974,2974,738,0,720,0,3299,0,0,1996,1996,289,289,2385,1932,4317,25487,2579,2000
101178844 ,北京顺支制衣有限公司,邓顺昌,总经理,,金台路甜水园东街2号,六里屯,甜水园,105,111405,3,10,65023213,,65022325,,100026,服装制造业,,,1810,1,310,2,50,1995,12,1,,1,0,1,0,0,0,0,0,30,11,89,2594,4019,0,7126,0,64,1010,6568,533,5571,1084,6267,0,1382,1780,1780,398,80,1389,0,0,7950,4796,0,4796,3154,2365,0,355,0,0,0,2010,7126,6145,23,0,958,0,393,0,0,0,49,48,516,0,509,0,738,61,448,737,737,0,0,229,1073,1302,3238,229,2000
101178924 ,北京市熟肉制品加工厂,孙占仁,厂长,,大红门南顶路232号,大红门,南顶村,106,110436,3,10,67211310,,67211310,,100075,熟肉制品,,,1342,1,110,1,20,1986,4,2,,1,0,1,0,0,0,0,0,13,11,477,0,0,0,0,0,388,1,17017,4577,7197,0,17256,10374,9450,30135,30135,21878,0,23753,1988,0,38829,47487,199,47686,-8857,29094,29094,0,0,0,0,0,0,0,0,0,0,1181,3163,122,0,538,2058,2058,-4040,0,-4045,-4045,-4044,0,0,1084,1084,152,152,1,0,0,0,1,2000
10118251X,北京正龙通达科贸有限责任公司,郑殿君,经理,鹿圈,头号村,亦庄镇,头号村,224,111300,5,10,67889430,,67889430,,100176,铸件制造业,,,3571,1,159,9,90,1996,1,1,,1,0,1,0,0,0,0,0,30,23,35,8713,8713,0,7821,0,70,2776,5474,4077,1062,0,5330,0,3304,3304,3304,0,0,3304,0,0,8778,5745,0,5745,3033,3033,0,0,3033,0,0,0,7865,7189,490,160,26,0,0,0,0,0,0,0,26,0,26,0,348,155,0,420,420,0,0,162,1174,1337,6099,322,2000
101182835 ,北京开拓热力中心,刘书香,经理,开发区,宏达北路6号,北京经济技术开发区,北京经济技术开发区,224,110301,4,10,67881390,,67881390,,100176,蒸汽热水生产和供应业,,,4430,1,110,1,20,1993,5,1,,1,0,1,0,0,0,0,0,13,22,152,32095,32095,0,32095,0,152,10442,28034,3193,1677,0,0,0,5709,4377,0,1650,568,0,0,0,33743,27265,24237,51502,-17759,0,0,0,0,0,0,0,30108,28776,0,229,1103,1248,2592,0,0,311,-191,-191,-50,338,400,0,1781,0,0,2087,2087,296,296,1152,2294,3935,22805,1381,2000
101182851 ,北京美驰装饰工程有限公司,张赤球,董事长,峪地区,后沙峪村,后沙峪地区,,113,110459,5,10,80496501,,80496501,,101300,装饰装璜,塑钢门窗,,3090,1,173,9,90,1999,8,1,,1,0,1,0,0,0,0,0,30,12,50,17770,17770,0,15200,0,154,-4117,10130,0,9177,2100,10130,0,23178,12554,12554,3258,1290,23178,0,0,33308,10042,5000,15042,18266,20151,0,0,20151,0,0,0,17770,13218,3244,35,1273,0,1165,0,0,0,101,101,7,0,-213,-213,215,-213,0,1443,1443,13,13,393,2628,3021,22280,428,2000
101184689 ,北京金驰制衣厂,王继书,总经理,黄村,前高米店,黄村,前高米店村委会,224,110052,4,10,60260215,20,,,102600,羽绒服,棉服,其它,1952,1,110,1,62,1993,6,1,,1,0,1,0,0,0,0,0,30,11,278,3480,3480,0,16250,11140,420,1044,10870,2020,8080,3080,8590,0,27620,32850,24870,5230,1670,26120,0,0,38490,12930,5430,18370,20120,9860,0,0,9860,0,0,0,16250,14660,0,50,1540,870,2300,0,0,0,50,50,60,0,-1150,-1150,-1100,0,0,2550,2550,0,0,-140,2500,2360,2436,50,2000
101185067 ,北京航空长城制鞋机械中心,魏宗阳,总师,开发区,隆庆街甲10号,北京经济技术开发区,北京经济技术开发区,224,110301,4,10,67882028,23,,,100176,成套制鞋机械设备开发,鞋及制鞋材料的设计,制鞋生产线的设计安装,3679,1,110,1,10,1995,10,1,,1,0,1,0,0,0,0,0,30,23,11,504,406,0,500,0,23,-93,2974,119,2663,473,4492,0,0,0,0,0,0,0,0,0,2974,0,0,0,2974,0,0,0,0,0,0,0,500,2089,124,6,-1719,0,707,0,0,0,0,0,-2426,0,-2089,-2089,-2022,0,0,297,297,38,38,61,24,85,560,67,2000
101191491 ,北京展鹏行打科技发展有限公司,黄文庆,经理,东升,学院路甲39号,东升,马坊,108,110406,3,10,62369632,,,,100083,打印机设备,,,3627,1,120,9,72,1996,6,1,,1,0,1,0,0,0,0,0,30,23,30,25340,28790,0,28790,0,45,4379,11335,2058,2139,2109,14661,0,51,64,0,13,0,51,270,270,11656,10656,0,10656,1000,1000,0,100,800,100,0,0,28281,23873,1224,88,3096,0,639,0,0,0,244,0,2213,0,2213,0,3130,44,0,520,520,0,0,829,3979,4808,25240,917,2000
101196487 ,北京巨能钙有限责任公司,吕德斌,董事长,安门内,宣武门西大街甲129号,广安门内,宣西大街第一,104,110501,1,10,66416688,86,66411559,,100031,保健食品,,,1499,1,159,9,50,1996,7,1,,1,0,1,0,0,0,0,0,30,11,163,133933,133933,127331,116574,0,103,32001,151428,130,44174,30226,151428,120822,10470,12902,12902,2432,1066,10470,52,0,282772,200539,0,200539,82233,50372,0,0,50372,0,0,0,116574,82373,19181,333,14687,0,5830,4,184,0,2437,2437,6420,0,6419,0,10090,2273,0,1926,1926,96,96,3338,16480,19818,105270,3671,2000
10119713X,北京绿伞化学有限公司,高强,董事长,,清华东路17号(农工大院内),永丰乡,,108,110603,5,10,62323667,,,,100083,精细化工产品,无,,2681,1,159,9,50,1996,7,1,,1,0,1,0,0,0,0,0,30,11,0,43368,43368,0,18839,0,51,27446,12351,1492,6105,300,11074,0,6652,6893,6893,250,250,3025,3676,3676,26919,15649,0,15649,11270,10000,0,6750,0,0,3250,0,18839,11608,3960,0,3271,38,2003,2,0,8,6,0,1300,0,1298,0,2417,0,0,2044,2044,87,87,1119,2270,3389,17041,1119,2000
101198132 ,北京百慧生化制药有限责任公司,潘明,总经理,花乡,玉泉营环岛过桥路西,花乡,草桥村委会,106,110201,2,10,62186728,,,,100044,其他生物医学技术,,,2750,1,159,9,90,1996,8,1,,1,0,1,0,0,0,0,0,30,11,139,11988,7712,0,8126,0,153,4633,8820,1054,1692,1262,7640,0,2628,3128,3128,500,266,2752,0,0,11448,3267,0,3267,8181,1000,0,0,0,1000,0,0,8126,2352,2449,49,3276,0,1404,31,0,2,-43,-43,1915,0,1905,0,2443,0,0,2456,2456,344,344,489,0,489,3568,538,2000
101198300 ,北京巨卓家具有限责任公司,席友军,董事长,平房,平房西口18号,平房,平房,105,110451,5,10,65751816,,65796789,,100025,木制家具,,,2110,1,130,9,90,1997,11,1,,1,0,1,0,0,0,0,0,30,11,167,8327,8327,0,8186,0,182,3079,24232,736,12585,6204,21125,0,19852,28523,28011,8671,2805,21055,2313,0,46397,33477,8237,41715,4682,20000,0,20000,0,0,0,0,8186,7289,2481,5,-1589,381,4055,3,0,0,-4,-4,-5259,0,-5259,-5259,-4645,0,0,2069,2069,289,289,609,1098,1564,5857,614,2000
101200220 ,北京戴梦得首饰制造有限责任公司,王仲会,董事长,,西四羊肉胡同30号,丰盛,,102,110501,1,10,66155136,,,,100034,生产黄金,,,4318,1,159,9,90,1996,8,1,,1,0,1,0,0,0,0,0,30,12,21,4864,6389,0,6389,0,14,555,13157,594,726,70,12163,3900,272,336,64,64,0,266,201,0,17530,12094,0,12288,5242,8000,8000,0,0,0,0,0,6389,6073,22,19,275,12,650,0,0,3,-17,-17,-346,0,-348,-348,-141,3,0,189,189,26,26,188,714,1109,6022,207,2000
101200482 ,北京牧维饲料添加剂有限责任公司,刘金波,董事长,南磨房,石门路,南磨房,深沟,105,112154,5,10,67712471,,67786207,,100022,配合及混合饲料制造业,,,1314,1,130,1,10,1996,8,1,,1,0,1,0,0,0,0,0,30,11,94,9357,9357,0,9170,0,94,2088,7031,1651,3044,2654,7031,0,3872,4311,4311,439,0,3873,0,0,10903,1693,0,1693,9210,9210,0,0,9210,0,0,0,9170,9029,1,26,114,0,105,0,0,0,0,0,9,0,9,0,251,0,0,816,816,73,73,216,1345,1561,7485,242,2000
101202904 ,北汽福田车辆股份有限公司,安庆衡,董事长,沙河镇,沙阳路,老牛湾,,104,110652,5,10,80716454,,80716402,,100020,汽车,四轮农用车,三轮农用车,3649,1,160,1,20,1996,8,1,,1,0,1,0,0,0,0,0,13,23,7049,3134250,3303380,2645000,3173860,710,8683,420460,1568452,160813,598292,428623,1295241,151565,794857,692700,468840,80357,36220,495382,73373,34393,2592093,1568840,14954,1583794,1008299,280466,0,0,117466,163000,0,0,3073212,2704253,128147,5607,235205,10071,123722,3104,2361,11053,17840,7734,104234,5259,129003,0,196523,42077,0,79118,79118,11077,11077,61913,1075069,1122336,2944833,67520,2000
101203536 ,北京健力宝京宝汽车维修服务有限责任公司,郑伟,总经理,小红门,龙爪树南里68号,小红门,龙爪树,105,110151,3,10,67648687,2,67648692,,100078,汽车修理,,,3782,1,130,9,90,1996,10,1,,1,0,1,0,0,0,0,0,30,23,78,6299,6299,0,6299,0,56,2418,12309,743,9310,8867,11731,0,16605,21268,2015,4663,892,17115,9980,6928,38894,34038,8333,42371,-3477,10000,0,10000,0,0,0,0,6299,2946,1139,25,2189,0,2942,0,0,147,601,53,-1354,0,-1368,-1368,-1136,0,0,1093,1093,82,82,207,864,1071,4088,232,2000
101204678 ,北京曙光天演信息技术有限公司,李国杰,总裁,,科学院南路6号,中关村街道,十一区,108,111100,2,10,62558535,,62549481,,100080,天阔服务器,天演服务器,天潮服务器,4141,1,160,1,90,1996,8,1,,1,0,1,0,0,0,0,0,30,23,0,31550,31685,24627,26966,0,218,12732,77141,8801,11065,2828,0,1500,6904,10171,0,3522,1041,0,185,159,85730,30690,44251,74941,10789,10000,0,0,10000,0,0,0,31550,21903,8240,17,1390,1053,4659,0,0,0,205,0,-2421,0,-2323,-2323,-2248,70,0,6541,6541,1042,1042,58,6590,6648,19011,75,2000
